,_id,count,companies
1792,greenbenchcos.com,2,['Greenbench Companies']
1793,lionstoneinvestments.com,1,['Lionstone Investments']
1794,lockehouse.com,12,"['Lockehouse', 'Lockehouse Retail Group']"
1795,acventures.com,4,"['A&C Ventures', 'A & C Ventures']"
1796,cathaybank.com,2,['Cathay Bank']
1797,freepeople.com,1,['Free People']
1798,accessvetmed.com,1,['Access Animal Hospital']
1799,dlrgroup.com,3,['DLR Group']
1800,paninikabobgrill.com,1,['Panini Kabob Grill']
1801,occi.com,2,"[""O'brien Construction""]"
1802,crowntrophy.com,1,['Crown Trophy']
1803,shottscompany.com,1,['The Shotts Company']
1804,arbys.com,4,"[""Arby's""]"
1805,rinsesoap.com,1,['Rinse Bath & Body Co.']
1806,dhillonpartners.com,1,['Dhillon Partners']
1807,planetbeach.com,1,['Planet Beach']
1808,comerica.com,4,['Comerica']
1809,openarea.com,1,['AREA Real Estate Advisors']
1810,harveylindsay.com,8,"['Oldham Goodwin Group', 'Harvey Lindsay Commercial Real Estate']"
1811,scarboroughproperties.com,1,['Scarborough Properties']
1812,ajsigns.com,2,['AJ Sign Co']
1813,hunnemanre.com,1,['Hunneman']
1814,mtnwestcdl.com,3,['Mountain West Commercial']
1815,dcpltd.com,1,['Diamond Creek Place']
1816,elmirageaz.gov,1,['City of El Mirage']
1817,storecapital.com,4,['STORE Capital']
1818,perlmutterproperties.com,4,['Perlmutter Properties']
1819,gabes.net,3,['Gabriel Brothers']
1820,topperscreamery.com,1,['Topper’s Creamery']
1821,bridge-commercial.com,4,['Bridge Commercial']
1822,stream-cp.com,4,['Stream Capital Partners']
1823,oreillyauto.com,7,"[""O'Reilly Auto Parts"", ""O'reilly Auto Parts""]"
1824,dunhillpartners.com,3,['Dunhill Partners']
1825,firstrepublic.com,1,['First Republic Bank']
1826,deltaco.com,4,['Del Taco']
1827,structurecommercial.com,4,['Structure Commercial']
1828,karlstrauss.com,1,['Karl Strauss']
1829,leeidaho.com,1,['Eos Fitness']
1830,cbcsocalgroup.com,1,['Coldwell Banker Commercial Affiliates']
1831,keystonecres.com,4,['Keystone Commercial Real Estate']
1832,rew-online.com,2,['Real Estate Weekly']
1833,trafficgroup.com,1,['The Traffic Group']
1834,freshrestaurants.com,1,['Fresh Healthy Cafe']
1835,fischercompany.com,1,['Fischer']
1836,oconnorcp.com,5,"[""O'connor Capital Partners""]"
1837,corepoweryoga.com,2,['Corepower Yoga']
1838,kahalamgmt.com,5,"['Cold Stone Creamery', 'Maui Wowi', 'Planet Smoothie', 'Great Steak']"
1839,hcollc.com,9,['Hawkins Companies']
1840,spirithalloween.com,8,"['Spirit Halloween', 'Spencer Spirit Holdings']"
1841,visioncommercial.com,7,['Vision Commercial Real Estate']
1842,piedcorp.com,4,['Goodwill']
1843,1passport.com,1,['Passport Realty']
1844,carmax.com,2,"['CarMax', 'Carmax']"
1845,resolutre.com,4,"['Resolut', 'RESOLUT RE (formerly REtail Solutions)']"
1846,academy.com,1,['Academy Sports + Outdoors']
1847,butlerenterprises.com,3,['Butler Enterprises']
1848,chdevco.com,1,['C & H Development Company']
1849,biglots.com,5,"['Big Lots', None]"
1850,cinnaholic.com,1,['Cinnaholic']
1851,pvpinc.com,1,['Present Value Properties']
1852,lunchboxwax.com,1,['LunchboxWax']
1853,crescorent.com,2,['Cresco Equipment Rentals']
1854,westrsc.com,1,['Coldwell Banker Commercial Affiliates']
1855,ipacommercial.com,1,['IPA Commercial Real Estate']
1856,colormemine.com,2,['Color Me Mine']
1857,golden1.com,2,['Golden 1 Credit Union']
1858,orangeleafyogurt.com,2,['Orange Leaf']
1859,marcos.com,1,"[""Marco's Pizza""]"
1860,retailinsite.net,4,['Retail Insite']
1861,cpwm.com,1,['Cost Plus World Market']
1862,bowlluckystrike.com,1,['Lucky Strike Entertainment']
1863,huschblackwell.com,2,['Husch Blackwell']
1864,biancoproperties.com,1,['Bianco Properties']
1865,elpolloloco.com,4,['El Pollo Loco']
1866,plazadvisors.com,2,['Plaza Advisors']
1867,worldwidegolfshops.com,1,['Worldwide Golf Shops']
1868,flagwharfinc.com,1,['Flag Wharf']
1869,iddidesign.com,1,['ID & Design International']
1870,earlenterprise.com,1,['Buca di Beppo']
1871,farmburger.com,1,['Farm Burger']
1872,gtlaw.com,1,['Greenberg Traurig']
1873,usi.com,3,['USI Insurance Services']
1874,lpre.com,9,['Legend Properties']
1875,asuassociates.com,1,['ASU & Associates']
1876,wilsonco.com,1,['Wilson & Company']
1877,costavida.com,1,['Costa Vida']
1878,northjerseyattorneys.com,1,"['Kaufman, Semeraro & Leibman']"
1879,buylowmarket.com,1,['Buy Low Market']
1880,irgcommercial.com,1,['Irg/commercial']
1881,townoftioga.com,1,['Town of Tioga']
1882,whichwich.com,2,"['Paciugo Gelato', 'Which Wich?']"
1883,kwcommercial.com,14,['KW Commercial']
1884,millersalehouse.com,2,"[""Miller's Ale House""]"
1885,hyattcommercial.com,2,['Hyatt Commercial']
1886,ecco.com,1,['Ecco']
1887,picturepeople.com,1,['PicturePeople']
1888,golftec.com,1,['GolfTEC']
1889,centuryretail.com,3,['Century Retail']
1890,stakdesign.com,13,['STAK Design']
1891,riocan.com,4,"['Kin Properties', 'Riocan Real Estate Investment Trust']"
1892,mcstraussco.com,1,['M.C. Strauss Co']
1893,godiva.com,2,['Godiva']
1894,gmu.edu,1,['George Mason University']
1895,willowpartners.com,1,['Willow Partners']
1896,Kroger.com,1,['Kroger']
1897,browmandevelopment.com,5,['Browman Development Company']
1898,sc.edu,1,['University of South Carolina']
1899,rcwilley.com,1,['RC Willey']
1900,midas.com,1,['Big O Tires']
1901,pirch.com,1,['Pirch']
1902,zdevelopmentservices.com,1,['Z Development Services']
1903,midwoodid.com,5,['Midwood Investment & Development']
1904,cyclegear.com,3,['Cycle Gear']
1905,autonation.com,2,['AutoNation']
1906,wolffshoe.com,1,['Marmi']
1907,illuminaterealestate.com,1,['Illuminate Real Estate']
1908,weightwatchers.com,1,['Weight Watchers']
1909,genesco.com,7,"['Genesco', 'Journeys', 'Johnston & Murphy']"
1910,usa.maxmara.com,1,['MaxMara']
1911,frontierrei.com,5,['Frontier Investments Real Estate']
1912,robwalch.com,6,['Xfinity']
1913,justfoodfordogs.com,1,['JustFoodForDogs']
1914,wolfsongroupinc.com,4,['Wolfson Group']
1915,ssg.fi,3,['SSG Management']
1916,yorbalindaca.gov,1,['City of Yorba Linda']
1917,southerntide.com,1,['Southern Tide']
1918,culpepperrealty.com,1,['Culpepper Realty Co']
1919,99only.com,3,['99 Cents Only Stores']
1920,cityofpalmdale.org,2,['City of Palmdale']
1921,smithlaw.com,1,['Smith Anderson']
1922,shu.edu,1,['Seton Hall University']
1923,greenzebragrocery.com,2,['Green Zebra']
1924,firstbanknj.com,1,['First Bank NJ']
1925,corp.islandpacificmarket.com,1,['Island Pacific']
1926,jbgsmith.com,12,"['JBG Smith', 'JBG SMITH']"
1927,reddevelopment.com,6,['RED Development']
1928,LCEcorp.com,3,"[""Little Caesar's Pizza"", 'Little Caesar Enterprises']"
1929,sperrycga.com,8,['Sperry Commercial Global Affiliates']
1930,anylabtestnow.com,1,['Any Lab Test Now']
1931,dunkinbrands.com,44,"['Baskin-robbins', 'Baskin-Robbins', ""Dunkin' Brands"", ""Dunkin'""]"
1932,wirelesstelematics.com,3,['Wireless Telematics']
1933,tucsonaz.gov,1,['City of Tucson']
1934,rentawheel.com,1,['Rent a Wheel']
1935,feilorg.com,7,['The Feil Organization']
1936,davidyurman.com,1,['David Yurman']
1937,norwalkct.org,4,['City of Norwalk']
1938,p9development.com,1,['Property Nine Development']
1939,orumcapital.com,2,['Orum Capital']
1940,cimgroup.com,22,"['COLUMBIA COUNTY ECONOMIC', 'CIM Group']"
1941,cbreglobalinvestors.com,2,['CBRE Global Investors']
1942,hinckleyallen.com,9,['Hinckley Allen']
1943,cantrellmorgan.com,11,['Cantrell & Morgan']
1944,lincks.com,1,['Lincks & Associates']
1945,allbirds.com,1,['Allbirds']
1946,bevmo.com,1,['BevMo!']
1947,arborcapitalpartners.com,1,['Arbor Capital Partners']
1948,agrealtypartners.com,1,['A&G Realty Partners']
1949,otb.net,1,['Marni']
1950,velvettaco.com,2,['Velvet Taco']
1951,sleepnumber.com,2,['Sleep Number']
1952,benjaminmoore.com,2,['Benjamin Moore']
1953,gll-partners.com,1,['GLL Real Estate Partners']
1954,interimhealthcare.com,1,['Interim Healthcare']
1955,hogandev.com,2,['Hogan Real Estate']
1956,redbrickpizza.com,1,['Redbrick Pizza']
1957,amazinglashstudio.com,2,['Amazing Lash Studio']
1958,selectrealequity.com,3,['Select Real Equity Advisors']
1959,ndhs.org,1,['Notre Dame High School']
1960,ruthschris.com,1,"[""Ruth's Chris Steak House""]"
1961,shanegroup.net,1,['Shane Investment Property Group']
1962,blazepizza.com,6,"['Blaze Pizza', None]"
1963,env-logic.com,1,['Environmental Logic']
1964,chestnutholdings.com,1,['Chestnut Holdings']
1965,mwbuilders.com,1,['MW Builders']
1966,lvc.edu,1,['Lebanon Valley College']
1967,christopoerandbanks.com,1,['Christopher & Banks']
1968,streetsideretail.com,1,['Streetside Retail']
1969,calicocorners.com,1,['Calico']
1970,lifetimefitness.com,1,['Lifetime Fitness']
1971,gibbonslaw.com,5,['Gibbons']
1972,albanesecormier.com,4,['Albanese Cormier Holdings']
1973,kinkafamily.com,1,['Kinka Family']
1974,bahamabucks.com,1,"[""Bahama Buck's""]"
1975,nianationalrealty.com,2,['NIA National Realty']
1976,mycon.com,1,['Mycon General Contractors']
1977,cloudconstruction.com,2,['Cloud Construction']
1978,areasllc.com,2,['Advisors Real Estate Asset Services']
1979,ritascorp.com,3,"[""Rita's"", ""Rita's Italian Ice""]"
1980,paceproperties.com,1,['Pace Properties']
1981,bufex.com,1,['Buffalo Exchange']
1982,truliantfcu.org,1,['Truliant Federal Credit Union']
1983,contourre.com,1,['Contour Real Estate']
1984,creationsgr.com,2,['Creations Global Retail']
1985,grabbagreen.com,2,['Grabbagreen']
1986,edisonproperties.ca,2,['Edison Properties']
1987,gorjianacq.com,2,['Gorjian Acquisitions']
1988,icuracao.com,1,['Curacao']
1989,baldwinbrothersinc.com,2,['Baldwin Brothers']
1990,cypress.net,4,['Cypress Retail Group']
1991,tiltpixel.com,1,['Coldwell Banker Commercial Affiliates']
1992,fallasstores.com,1,['Fallas Discount Stores']
1993,thompsoncoburn.com,3,['Thompson Coburn']
1994,lunagrill.com,1,['Luna Grill']
1995,barkettrealtygroup.com,2,['Barkett Realty Group']
1996,yahoo.com,6,"['Mutual Development Company', 'Irish Commercial Brokerage', 'Msky', 'Papaya Clothing', 'Hunt Brothers Pizza', 'ACP Management']"
1997,hoar.com,1,['Hoar Construction']
1998,ryancompanies.com,1,['Ryan Companies Us']
1999,tdameritrade.com,3,['Ameritrade']
2000,resetitle.com,1,['Real Estate Settlements & Escrow']
2001,heritagemoultray.com,2,['Heritage Moultray Real Estate Services']
2002,bouncepath.net,2,['Bouncepath Marketing']
2003,equinox.com,7,"['Equinox', 'Equinox Fitness']"
2004,starkenterprises.com,10,['Stark Enterprises']
2005,daveandbusters.com,1,['Dave & Busters']
2006,alliant.com,5,['Alliant Insurance Services']
2007,onigilly.com,1,['Onigilly']
2008,rcsrealestate.com,7,"['RCS Real Estate Advisors', 'Vitamin World']"
2009,citrusheights.net,1,['City of Citrus Heights']
2010,anytimefitness.com,1,['Anytime Fitness']
2011,hutton.build,17,['Hutton']
2012,pcbcgroup.com,2,['Parker Commercial Brokerage Company']
2013,money360.com,1,['Money360']
2014,lesschwab.com,1,['Les Schwab Tire']
2015,woodcraft.com,1,['Woodcraft Supply']
2016,emerson-us.com,1,['Emerson International']
2017,stuartkane.com,2,['Stuart Kane']
2018,carbonhealth.com,1,['Carbon Health']
2019,rhinoinvestmentsgroup.com,2,['Rhino Investments']
2020,r-r-construction.com,1,['R&R Construction']
2021,actionpropertiesnv.com,2,['Action Properties']
2022,electricities.com,1,['Electricities of N.c']
2023,kgiproperties.com,1,['KGI Properties']
2024,branchprop.com,3,['Branch Properties']
2025,jeremiahsice.com,6,"[""Jeremiah's Italian Ice""]"
2026,Kornwasser.net,1,['Kornwasser Shopping Center Properties']
2027,kammgt.com,3,['KAM Management']
2028,carrdevelopment.com,4,['Carr Development']
2029,asnmail.com,1,['Cushman & Wakefield']
2030,preferredbank.com,1,['Preferred Bank']
2031,einsteinnoah.com,3,['Einstein Noah Restaurant Group']
2032,loeb.com,1,['Loeb & Loeb']
2033,papamurphys.com,3,"[""Papa Murphy's""]"
2034,asaproperties.us.com,2,['ASA Properties']
2035,sprouts.com,1,['Sprouts Farmers Market']
2036,insiteengineering.org,3,['Insite Engineering']
2037,pennantdevelopment.com,1,['Pennant Development']
2038,eddiebauer.com,1,['Eddie Bauer']
2039,kilroyrealty.com,1,['Kilroy Realty']
2040,eidesign.net,1,['Ei Design']
2041,investcorecommercial.com,1,['Investcore Commercial']
2042,firstwesternproperties.com,3,['First Western Properties']
2043,sterlingpropertiesgroup.com,1,['Sterling Properties Group']
2044,WestsideRetail.com,1,['Westside Retail']
2045,westfield.com,2,['Unibail-rodamco-westfield']
2046,williamsburgva.gov,1,['City of Williamsburg']
2047,crossmanco.com,16,['Crossman & Company']
2048,nelsonww.com,1,['Facehaus']
2049,radiantpartners.com,2,['Radiant Partners']
2050,natadvisors.com,2,['National Real Estate Advisors']
2051,sargarch.com,1,['Sargenti Architects']
2052,rbmarks.com,1,['RB Marks Construction']
2053,tcbinc.org,1,['The Community Builders']
2054,herimports.com,1,['Her Imports']
2055,BigOTires.com,1,['Big O Tires']
2056,eimer-design.com,1,['Eimer Design']
2057,avisbudget.com,1,['Avis']
2058,csigc.com,1,['CSI Construction']
2059,diamondven.com,1,['Diamond Ventures']
2060,prowatseusa.com,1,['Lee & Associates']
2061,BHProperties.com,1,['BH Properties']
2062,frpltd.com,9,['Fidelis Realty Partners']
2063,coleschotz.com,5,['Cole Schotz']
2064,harlingenedc.com,2,['Harlingen Economic Development']
2065,andrettikarting.com,2,['Andretti Indoor Karting & Games']
2066,coresight.com,1,['Coresight Research']
2067,progressiveREP.com,1,['Progressive Real Estate Partners']
2068,1stuscu.org,1,['First United Credit Union']
2069,atlasland.com,6,"['ATLAS', 'Atlas Properties']"
2070,clarionpartners.com,7,['Clarion Partners']
2071,petersonproperties.net,1,['Peterson Properties']
2072,esteelauder.com,2,['Aveda']
2073,cancer.org,2,['Discovery Shop']
2074,maserconsulting.com,12,['Maser Consulting']
2075,redrobin.com,1,['Red Robin']
2076,integrativeroofingandenergy.com,1,['Integrative Roofing and Energy']
2077,gjgrewe.com,1,['G.J. Grewe']
2078,metro1.com,4,['Metro 1']
2079,bigfrog.com,4,['Big Frog']
2080,dartyco.com,1,['Sutter Retail Development']
2081,tbccorp.com,2,"['Midas', 'Big O Tires']"
2082,kimley-horn.com,63,"['Kimley', 'Kimley-horn']"
2083,hainescity.com,2,['City of Haines City']
2084,vineyardvines.com,2,['Vineyard Vines']
2085,matthewsconsulting.com,1,['Matthews Consulting']
2086,chetu.com,3,['Chetu']
2087,bentallgreenoak.com,1,['Bentallgreenoak']
2088,kcrdevelopment.com,1,['Okubo Real Estate']
2089,triadvocates.com,1,['Triadvocates']
2090,derito.com,3,['De Rito Partners Development']
2091,n3realestate.com,11,['N3 Real Estate']
2092,harsch.com,4,['Harsch Investment Properties']
2093,lombardifamilyconcepts.com,1,['Lombardi Family Concepts']
2094,silicatodevelopment.com,2,['Silicato Development']
2095,sanjuanedc.com,7,['San Juan Economic Development']
2096,bu.edu,1,['Boston University']
2097,colettacommercial.com,1,['Coletta Commercial Realty']
2098,b8ta.com,1,['b8ta']
2099,taconiccap.com,1,['Taconic Capital Advisors']
2100,precisionac.com,1,['Precision Tune Auto Center']
2101,catherines.com,1,['Catherines']
2102,Rainbow.us,3,['Rainbow']
2103,envoynnn.com,1,['Envoy Net Lease Partners']
2104,downtownsm.com,1,['Downtown Santa Monica']
2105,d1holdings.net,1,['Hollywood Crossing']
2106,greenflashequity.com,1,['Diamond Inner Circle Investments']
2107,DPIretail.com,1,['DPI Retail']
2108,voellerconstruction.com,1,['Voeller Construction']
2109,swearingen.com,1,['Swearingen Realty Group']
2110,wallisbank.com,1,['Wallis Bank']
2111,salomonrealestate.com,1,['Salomon Real Estate Group']
2112,marketstreetdev.com,2,['Market Street Development']
2113,elkgrovecity.org,1,['City of Elk Grove']
2114,campingworld.com,2,['Camping World']
2115,pauljohnsonrealtors.com,4,['Paul Johnson & Associates']
2116,lms-pma.com,2,['LMS Commercial Real Estate']
2117,wilsonproperties.com,1,['Wilson Properties']
2118,laportetx.gov,1,['City of La Porte']
